File_path,filter_idx
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_6\1241.wav,6
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_6\1242.wav,6
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_6\1243.wav,6
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_6\1244.wav,6
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_6\1245.wav,6
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_6\1246.wav,6
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_6\1247.wav,6
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_6\1248.wav,6
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_6\1249.wav,6
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_6\1250.wav,6
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_6\1251.wav,6
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_6\1252.wav,6
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_6\1253.wav,6
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_6\1254.wav,6
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_6\1255.wav,6
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_6\1256.wav,6
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_6\1257.wav,6
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_6\1258.wav,6
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_6\1259.wav,6
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_6\1260.wav,6
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_6\1261.wav,6
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_6\1262.wav,6
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_6\1263.wav,6
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_6\1264.wav,6
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_6\1265.wav,6
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_6\1266.wav,6
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_6\1267.wav,6
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_6\1268.wav,6
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_6\1269.wav,6
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_6\1270.wav,6
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_6\1271.wav,6
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_6\1272.wav,6
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_6\1273.wav,6
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_6\1274.wav,6
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_6\1275.wav,6
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_6\1276.wav,6
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_6\1277.wav,6
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_6\1278.wav,6
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_6\1279.wav,6
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_6\1280.wav,6
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_6\1281.wav,6
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_6\1282.wav,6
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_6\1283.wav,6
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_6\1284.wav,6
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_6\1285.wav,6
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_6\1286.wav,6
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_6\1287.wav,6
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_6\1288.wav,6
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_6\1289.wav,6
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_6\1290.wav,6
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_6\1291.wav,6
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_6\1292.wav,6
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_6\1293.wav,6
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_6\1294.wav,6
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_6\1295.wav,6
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_6\1296.wav,6
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_6\1297.wav,6
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_6\1298.wav,6
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_6\1299.wav,6
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_6\1300.wav,6
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_6\1301.wav,6
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_6\1302.wav,6
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_6\1303.wav,6
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_6\1304.wav,6
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_6\1305.wav,6
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_6\1306.wav,6
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_6\1307.wav,6
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_6\1308.wav,6
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_6\1309.wav,6
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_6\1310.wav,6
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_6\1311.wav,6
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_6\1312.wav,6
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_6\1313.wav,6
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_6\1314.wav,6
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_6\1315.wav,6
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_6\1316.wav,6
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_6\1317.wav,6
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_6\1318.wav,6
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_6\1319.wav,6
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_6\1320.wav,6
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_6\1321.wav,6
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_6\1322.wav,6
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_6\1323.wav,6
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_6\1324.wav,6
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_6\1325.wav,6
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_6\1326.wav,6
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_6\1327.wav,6
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_6\1328.wav,6
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_6\1329.wav,6
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_6\1330.wav,6
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_6\1331.wav,6
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_6\1332.wav,6
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_6\1333.wav,6
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_6\1334.wav,6
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_6\1335.wav,6
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_6\1336.wav,6
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_6\1337.wav,6
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_6\1338.wav,6
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_6\1339.wav,6
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_6\1340.wav,6
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_6\1341.wav,6
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_6\1342.wav,6
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_6\1343.wav,6
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_6\1344.wav,6
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_6\1345.wav,6
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_6\1346.wav,6
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_6\1347.wav,6
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_6\1348.wav,6
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_6\1349.wav,6
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_6\1350.wav,6
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_6\1351.wav,6
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_6\1352.wav,6
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_6\1353.wav,6
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_6\1354.wav,6
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_6\1355.wav,6
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_6\1356.wav,6
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_6\1357.wav,6
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_6\1358.wav,6
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_6\1359.wav,6
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_6\1360.wav,6
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_6\1361.wav,6
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_6\1362.wav,6
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_6\1363.wav,6
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_6\1364.wav,6
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_6\1365.wav,6
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_6\1366.wav,6
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_6\1367.wav,6
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_6\1368.wav,6
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_6\1369.wav,6
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_6\1370.wav,6
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_6\1371.wav,6
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_6\1372.wav,6
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_6\1373.wav,6
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_6\1374.wav,6
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_6\1375.wav,6
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_6\1376.wav,6
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_6\1377.wav,6
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_6\1378.wav,6
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_6\1379.wav,6
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_6\1380.wav,6
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_6\1381.wav,6
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_6\1382.wav,6
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_6\1383.wav,6
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_6\1384.wav,6
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_6\1385.wav,6
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_6\1386.wav,6
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_6\1387.wav,6
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_6\1388.wav,6
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_6\1389.wav,6
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_6\1390.wav,6
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_6\1391.wav,6
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_6\1392.wav,6
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_6\1393.wav,6
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_6\1394.wav,6
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_6\1395.wav,6
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_6\1396.wav,6
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_6\1397.wav,6
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_6\1398.wav,6
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_6\1399.wav,6
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_6\1400.wav,6
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_6\1401.wav,6
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_6\1402.wav,6
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_6\1403.wav,6
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_6\1404.wav,6
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_6\1405.wav,6
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_6\1406.wav,6
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_6\1407.wav,6
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_6\1408.wav,6
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_6\1409.wav,6
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_6\1410.wav,6
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_6\1411.wav,6
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_6\1412.wav,6
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_6\1413.wav,6
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_6\1414.wav,6
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_6\1415.wav,6
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_6\1416.wav,6
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_6\1417.wav,6
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_6\1418.wav,6
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_6\1419.wav,6
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_6\1420.wav,6
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_6\1421.wav,6
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_6\1422.wav,6
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_6\1423.wav,6
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_6\1424.wav,6
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_6\1425.wav,6
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_6\1426.wav,6
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_6\1427.wav,6
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_6\1428.wav,6
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_6\1429.wav,6
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_6\1430.wav,6
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_6\1431.wav,6
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_6\1432.wav,6
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_6\1433.wav,6
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_6\1434.wav,6
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_6\1435.wav,6
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_6\1436.wav,6
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_6\1437.wav,6
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_6\1438.wav,6
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_6\1439.wav,6
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_6\1440.wav,6
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_6\1441.wav,6
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_6\1442.wav,6
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_6\1443.wav,6
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_6\1444.wav,6
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_6\1445.wav,6
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_6\1446.wav,6
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_6\1447.wav,6
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_6\1448.wav,6
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_6\1449.wav,6
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_6\1450.wav,6
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_6\1451.wav,6
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_6\1452.wav,6
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_6\1453.wav,6
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_6\1454.wav,6
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_6\1455.wav,6
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_6\1456.wav,6
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_6\1457.wav,6
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_6\1458.wav,6
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_6\1459.wav,6
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_6\1460.wav,6
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_6\1461.wav,6
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_6\1462.wav,6
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_6\1463.wav,6
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_6\1464.wav,6
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_6\1465.wav,6
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_6\1466.wav,6
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_6\1467.wav,6
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_6\1468.wav,6
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_6\1469.wav,6
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_6\1470.wav,6
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_6\1471.wav,6
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_6\1472.wav,6
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_6\1473.wav,6
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_6\1474.wav,6
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_6\1475.wav,6
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_6\1476.wav,6
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_6\1477.wav,6
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_6\1478.wav,6
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_6\1479.wav,6
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_6\1480.wav,6
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_6\1481.wav,6
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_6\1482.wav,6
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_6\1483.wav,6
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_6\1484.wav,6
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_6\1485.wav,6
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_6\1486.wav,6
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_6\1487.wav,6
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_6\1488.wav,6
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_6\1489.wav,6
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_6\1490.wav,6
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_6\1491.wav,6
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_6\1492.wav,6
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_6\1493.wav,6
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_6\1494.wav,6
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_6\1495.wav,6
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_6\1496.wav,6
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_6\1497.wav,6
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_6\1498.wav,6
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_6\1499.wav,6
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_6\1500.wav,6
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_6\1501.wav,6
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_6\1502.wav,6
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_6\1503.wav,6
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_6\1504.wav,6
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_6\1505.wav,6
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_6\1506.wav,6
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_6\1507.wav,6
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_6\1508.wav,6
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_6\1509.wav,6
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_6\1510.wav,6
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_6\1511.wav,6
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_6\1512.wav,6
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_6\1513.wav,6
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_6\1514.wav,6
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_6\1515.wav,6
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_6\1516.wav,6
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_6\1517.wav,6
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_6\1518.wav,6
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_6\1519.wav,6
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_6\1520.wav,6
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_6\1521.wav,6
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_6\1522.wav,6
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_6\1523.wav,6
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_6\1524.wav,6
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_6\1525.wav,6
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_6\1526.wav,6
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_6\1527.wav,6
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_6\1528.wav,6
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_6\1529.wav,6
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_6\1530.wav,6
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_6\1531.wav,6
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_6\1532.wav,6
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_6\1533.wav,6
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_6\1534.wav,6
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_6\1535.wav,6
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_6\1536.wav,6
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_6\1537.wav,6
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_6\1538.wav,6
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_6\1539.wav,6
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_6\1540.wav,6
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_6\1541.wav,6
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_6\1542.wav,6
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_6\1543.wav,6
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_6\1544.wav,6
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_6\1545.wav,6
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_6\1546.wav,6
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_6\1547.wav,6
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_6\1548.wav,6
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_6\1549.wav,6
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_6\1550.wav,6
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_6\1551.wav,6
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_6\1552.wav,6
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_6\1553.wav,6
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_6\1554.wav,6
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_6\1555.wav,6
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_6\1556.wav,6
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_6\1557.wav,6
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_6\1558.wav,6
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_6\1559.wav,6
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_6\1560.wav,6
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_6\1561.wav,6
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_6\1562.wav,6
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_6\1563.wav,6
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_6\1564.wav,6
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_6\1565.wav,6
